adp_number,sdp_number,avg_adp_hops,avg_sdp_hops,avg_adp_length,avg_sdp_length,demand,src,dst
1,1,14.00,14,9595.79,9595.79,0,931,748
1,1,15.00,15,10026.33,10026.33,0,930,748
1,1,15.00,15,8393.70,8393.70,0,929,748
1,1,2.00,2,94.54,94.54,0,768,748
1,1,1.00,1,99.17,99.17,0,750,748
1,1,2.00,2,214.49,214.49,0,749,748
1,1,15.00,15,4808.86,4808.86,0,998,747
1,1,13.00,13,9977.62,9977.62,0,936,747
1,1,12.00,12,9766.94,9766.94,0,930,747
1,1,5.00,5,353.94,353.94,0,768,747
1,1,3.00,3,259.39,259.39,0,748,747
1,1,16.00,16,4885.97,4885.97,0,998,746
1,1,14.00,14,10054.73,10054.73,0,936,746
1,1,13.00,13,9844.04,9844.04,0,930,746
1,1,4.00,4,276.83,276.83,0,768,746
1,1,2.00,2,182.29,182.29,0,748,746
1,1,13.00,13,4725.87,4403.86,0,998,745
1,1,11.00,11,9894.63,9572.61,0,936,745
1,1,10.00,10,9683.94,9361.93,0,930,745
1,1,9.00,9,1093.08,1093.08,0,768,745
1,1,7.00,7,998.53,998.53,0,748,745
1,1,12.00,12,4321.32,4321.32,0,998,744
1,1,10.00,10,9490.08,9490.08,0,936,744
1,1,9.00,9,9279.39,9279.39,0,930,744
1,1,10.00,10,1175.61,1175.61,0,768,744
1,1,8.00,8,1081.07,1081.07,0,748,744
1,1,13.00,13,4689.13,4689.13,0,998,743
1,1,13.00,13,10593.10,10593.10,0,936,743
1,1,12.00,12,10382.42,10382.42,0,930,743
1,1,11.00,11,949.83,949.83,0,768,743
1,1,9.00,9,855.29,855.29,0,748,743
1,1,11.00,11,4004.91,4004.91,0,998,742
1,1,9.00,9,9173.67,9173.67,0,936,742
1,1,8.00,8,8962.98,8962.98,0,930,742
1,1,9.00,9,1157.89,1157.89,0,768,742
1,1,7.00,7,1063.35,1063.35,0,748,742
1,1,15.00,15,4884.44,4884.44,0,998,741
1,1,15.00,15,10788.41,10788.41,0,936,741
1,1,14.00,14,10577.73,10577.73,0,930,741
1,1,9.00,9,754.52,754.52,0,768,741
1,1,7.00,7,659.98,659.98,0,748,741
1,1,19.00,19,5102.72,5102.72,0,998,740
1,1,11.00,11,4890.65,4890.65,0,993,740
1,1,10.00,10,3744.28,3744.28,0,981,740
1,1,9.00,9,3326.16,3326.16,0,951,740
1,1,16.00,16,8039.44,9671.65,0,941,740
1,1,17.00,17,8088.85,8592.45,0,939,740
1,1,16.00,16,8430.19,8430.19,0,937,740
1,1,17.00,17,10271.48,10271.48,0,936,740
1,1,16.00,16,8442.25,8442.25,0,935,740
1,1,15.00,15,7998.41,7998.41,0,934,740
1,1,16.00,16,9821.86,9821.86,0,933,740
1,1,15.00,15,9624.57,9624.57,0,932,740
1,1,15.00,15,9630.25,9630.25,0,931,740
1,1,16.00,16,10060.79,10060.79,0,930,740
1,1,16.00,16,8428.16,8428.16,0,929,740
1,1,1.00,1,60.08,60.08,0,768,740
1,1,2.00,2,133.63,133.63,0,750,740
1,1,3.00,3,248.95,248.95,0,749,740
1,1,1.00,1,34.46,34.46,0,748,740
1,1,4.00,4,293.86,293.86,0,747,740
1,1,3.00,3,216.75,216.75,0,746,740
1,1,8.00,8,1033.00,1033.00,0,745,740
1,1,9.00,9,1115.53,1115.53,0,744,740
1,1,10.00,10,889.75,889.75,0,743,740
1,1,8.00,8,1097.81,1097.81,0,742,740
1,1,8.00,8,694.44,694.44,0,741,740
1,1,14.00,14,4844.60,4844.60,0,998,739
1,1,14.00,14,10748.57,10748.57,0,936,739
1,1,13.00,13,10537.89,10537.89,0,930,739
1,1,10.00,10,794.36,794.36,0,768,739
1,1,8.00,8,699.82,699.82,0,748,739
1,1,9.00,9,734.28,734.28,0,740,739
1,1,21.00,21,5203.61,5203.61,0,998,738
1,1,13.00,13,4991.54,4991.54,0,993,738
1,1,12.00,12,3845.17,3845.17,0,981,738
1,1,11.00,11,3427.05,3427.05,0,951,738
1,1,18.00,18,8140.34,9772.54,0,941,738
1,1,19.00,19,8189.74,8693.34,0,939,738
1,1,18.00,18,8531.08,8531.08,0,937,738
1,1,19.00,19,10372.37,10372.37,0,936,738
1,1,18.00,18,8543.14,8543.14,0,935,738
1,1,17.00,17,8099.30,8099.30,0,934,738
1,1,18.00,18,9922.76,9922.76,0,933,738
1,1,17.00,17,9725.46,9725.46,0,932,738
1,1,17.00,17,9731.14,9731.14,0,931,738
1,1,18.00,18,10161.68,10161.68,0,930,738
1,1,18.00,18,8529.05,8529.05,0,929,738
1,1,1.00,1,40.81,40.81,0,768,738
1,1,4.00,4,234.52,234.52,0,750,738
1,1,5.00,5,349.84,349.84,0,749,738
1,1,3.00,3,135.36,135.36,0,748,738
1,1,6.00,6,394.75,394.75,0,747,738
1,1,5.00,5,317.64,317.64,0,746,738
1,1,10.00,10,1133.89,1133.89,0,745,738
1,1,11.00,11,1216.42,1216.42,0,744,738
1,1,12.00,12,990.65,990.65,0,743,738
1,1,10.00,10,1198.70,1198.70,0,742,738
1,1,10.00,10,795.34,795.34,0,741,738
1,1,2.00,2,100.89,100.89,0,740,738
1,1,11.00,11,835.18,835.18,0,739,738
1,1,18.00,18,5053.85,5053.85,0,998,737
1,1,18.00,18,10957.83,10957.83,0,936,737
1,1,17.00,17,10747.14,10747.14,0,930,737
1,1,6.00,6,585.11,585.11,0,768,737
1,1,4.00,4,490.56,490.56,0,748,737
1,1,5.00,5,525.03,525.03,0,740,737
1,1,7.00,7,625.92,625.92,0,738,737
1,1,16.00,16,4926.22,4926.22,0,998,736
1,1,16.00,16,10830.20,10830.20,0,936,736
1,1,15.00,15,10619.51,10619.51,0,930,736
1,1,8.00,8,712.74,712.74,0,768,736
1,1,6.00,6,618.19,618.19,0,748,736
1,1,7.00,7,652.66,652.66,0,740,736
1,1,9.00,9,753.55,753.55,0,738,736
1,1,11.00,11,4042.80,4042.80,0,998,735
1,1,11.00,11,9946.78,9946.78,0,936,735
1,1,10.00,10,9736.09,9736.09,0,930,735
1,1,11.00,11,1632.30,1632.30,0,768,735
1,1,9.00,9,1537.76,1537.76,0,748,735
1,1,10.00,10,1572.23,1572.23,0,740,735
1,1,12.00,12,1673.12,1673.12,0,738,735
1,1,10.00,10,3560.14,3560.14,0,998,734
1,1,10.00,10,9618.44,9618.44,0,936,734
1,1,9.00,9,9407.75,9407.75,0,930,734
1,1,10.00,10,1602.66,1602.66,0,768,734
1,1,8.00,8,1508.12,1508.12,0,748,734
1,1,9.00,9,1542.58,1542.58,0,740,734
1,1,11.00,11,1643.47,1643.47,0,738,734
1,1,13.00,13,4648.95,4648.95,0,998,733
1,1,11.00,11,9817.70,9817.70,0,936,733
1,1,10.00,10,9607.02,9607.02,0,930,733
1,1,7.00,7,513.85,513.85,0,768,733
1,1,5.00,5,419.31,419.31,0,748,733
1,1,6.00,6,453.77,453.77,0,740,733
1,1,8.00,8,554.67,554.67,0,738,733
1,1,12.00,12,4312.42,4312.42,0,998,731
1,1,12.00,12,10216.40,10216.40,0,936,731
1,1,11.00,11,10005.71,10005.71,0,930,731
1,1,12.00,12,1326.54,1901.92,0,768,731
1,1,10.00,10,1232.00,1807.38,0,748,731
1,1,11.00,11,1266.46,1841.84,0,740,731
1,1,13.00,13,1367.35,1942.74,0,738,731
1,1,17.00,17,4992.03,4992.03,0,998,730
1,1,17.00,17,10896.01,10896.01,0,936,730
1,1,16.00,16,10685.32,10685.32,0,930,730
1,1,7.00,7,646.92,646.92,0,768,730
1,1,5.00,5,552.38,552.38,0,748,730
1,1,6.00,6,586.84,586.84,0,740,730
1,1,8.00,8,687.74,687.74,0,738,730
1,1,14.00,14,4752.82,4752.82,0,998,729
1,1,12.00,12,9921.58,9921.58,0,936,729
1,1,11.00,11,9710.89,9710.89,0,930,729
1,1,6.00,6,409.98,409.98,0,768,729
1,1,4.00,4,315.44,315.44,0,748,729
1,1,5.00,5,349.90,349.90,0,740,729
1,1,7.00,7,450.79,450.79,0,738,729
1,1,10.00,10,1493.10,1493.10,0,998,712
1,1,17.00,17,13037.22,13037.22,0,936,712
1,1,16.00,16,12826.53,12826.53,0,930,712
1,1,17.00,17,4147.36,4722.74,0,768,712
1,1,15.00,15,4052.82,4628.20,0,748,712
1,1,16.00,16,4087.28,4662.67,0,740,712
1,1,18.00,18,4188.17,4763.56,0,738,712
1,1,7.00,7,1177.31,1177.31,0,998,711
1,1,20.00,20,13353.00,13353.00,0,936,711
1,1,19.00,19,13142.31,13142.31,0,930,711
1,1,20.00,20,4463.14,5038.53,0,768,711
1,1,18.00,18,4368.60,4943.99,0,748,711
1,1,19.00,19,4403.07,4978.45,0,740,711
1,1,21.00,21,4503.96,5079.34,0,738,711
1,1,8.00,8,1285.42,1285.42,0,998,710
1,1,19.00,19,13244.89,13244.89,0,936,710
1,1,18.00,18,13034.21,13034.21,0,930,710
1,1,19.00,19,4355.04,4930.42,0,768,710
1,1,17.00,17,4260.49,4835.88,0,748,710
1,1,18.00,18,4294.96,4870.34,0,740,710
1,1,20.00,20,4395.85,4971.23,0,738,710
1,1,14.00,14,1810.40,1810.40,0,998,709
1,1,15.00,15,12965.30,12965.30,0,936,709
1,1,14.00,14,12754.61,12754.61,0,930,709
1,1,15.00,15,4075.44,4650.82,0,768,709
1,1,13.00,13,3980.89,4556.28,0,748,709
1,1,14.00,14,4015.36,4590.74,0,740,709
1,1,16.00,16,4116.25,4691.64,0,738,709
1,1,12.00,12,1639.17,1639.17,0,998,708
1,1,15.00,15,12891.15,12891.15,0,936,708
1,1,14.00,14,12680.46,12680.46,0,930,708
1,1,15.00,15,4001.29,4576.67,0,768,708
1,1,13.00,13,3906.75,4482.13,0,748,708
1,1,14.00,14,3941.21,4516.59,0,740,708
1,1,16.00,16,4042.10,4617.49,0,738,708
1,1,14.00,14,6945.36,6945.36,0,998,707
1,1,14.00,14,12849.34,12849.34,0,936,707
1,1,13.00,13,12638.65,12638.65,0,930,707
1,1,14.00,14,3959.48,4534.87,0,768,707
1,1,12.00,12,3864.94,4440.32,0,748,707
1,1,13.00,13,3899.40,4474.79,0,740,707
1,1,15.00,15,4000.30,4575.68,0,738,707
1,1,13.00,13,1687.71,1687.71,0,998,706
1,1,14.00,14,12842.60,12842.60,0,936,706
1,1,13.00,13,12631.92,12631.92,0,930,706
1,1,14.00,14,3952.75,4528.13,0,768,706
1,1,12.00,12,3858.20,4433.59,0,748,706
1,1,13.00,13,3892.67,4468.05,0,740,706
1,1,15.00,15,3993.56,4568.95,0,738,706
1,1,11.00,11,1586.21,1586.21,0,998,705
1,1,16.00,16,12944.10,12944.10,0,936,705
1,1,15.00,15,12733.41,12733.41,0,930,705
1,1,16.00,16,4054.24,4629.63,0,768,705
1,1,14.00,14,3959.70,4535.08,0,748,705
1,1,15.00,15,3994.16,4569.55,0,740,705
1,1,17.00,17,4095.06,4670.44,0,738,705
1,1,15.00,15,7131.73,7131.73,0,998,704
1,1,15.00,15,13035.71,13035.71,0,936,704
1,1,14.00,14,12825.02,12825.02,0,930,704
1,1,15.00,15,4145.85,4721.24,0,768,704
1,1,13.00,13,4051.31,4626.70,0,748,704
1,1,14.00,14,4085.78,4661.16,0,740,704
1,1,16.00,16,4186.67,4762.05,0,738,704
1,1,13.00,13,6771.21,6771.21,0,998,703
1,1,13.00,13,12675.18,12675.18,0,936,703
1,1,12.00,12,12464.50,12464.50,0,930,703
1,1,13.00,13,3785.33,4360.71,0,768,703
1,1,11.00,11,3690.78,4266.17,0,748,703
1,1,12.00,12,3725.25,4300.63,0,740,703
1,1,14.00,14,3826.14,4401.52,0,738,703
1,1,9.00,9,1377.08,1377.08,0,998,702
1,1,18.00,18,13153.23,13153.23,0,936,702
1,1,17.00,17,12942.55,12942.55,0,930,702
1,1,18.00,18,4263.38,4838.76,0,768,702
1,1,16.00,16,4168.83,4744.22,0,748,702
1,1,17.00,17,4203.30,4778.68,0,740,702
1,1,19.00,19,4304.19,4879.58,0,738,702
1,1,18.00,18,11097.96,11097.96,0,998,7
1,1,7.00,7,5043.47,5043.47,0,936,7
1,1,6.00,6,4832.78,4832.78,0,930,7
1,1,16.00,16,8250.94,8250.94,0,768,7
1,1,14.00,14,8156.40,8156.40,0,748,7
1,1,15.00,15,8190.86,8190.86,0,740,7
1,1,17.00,17,8291.76,8291.76,0,738,7
1,1,6.00,6,1064.66,1064.66,0,998,644
1,1,14.00,14,12113.92,12113.92,0,936,644
1,1,13.00,13,11903.23,11903.23,0,930,644
1,1,14.00,14,4098.14,4098.14,0,768,644
1,1,12.00,12,4003.60,4003.60,0,748,644
1,1,13.00,13,4038.06,4038.06,0,740,644
1,1,15.00,15,4138.95,4138.95,0,738,644
1,1,16.00,16,2611.21,2611.21,0,998,643
1,1,11.00,11,7327.73,7327.73,0,993,643
1,1,9.00,9,3220.91,3220.91,0,981,643
1,1,9.00,9,5763.24,5763.24,0,951,643
1,1,16.00,16,10476.53,12108.73,0,941,643
1,1,17.00,17,10525.93,11029.53,0,939,643
1,1,16.00,16,10867.28,10867.28,0,937,643
1,1,17.00,17,12708.56,12708.56,0,936,643
1,1,16.00,16,10879.34,10879.34,0,935,643
1,1,15.00,15,10435.50,10435.50,0,934,643
1,1,16.00,16,12258.95,12258.95,0,933,643
1,1,15.00,15,12061.65,12061.65,0,932,643
1,1,15.00,15,12067.34,12067.34,0,931,643
1,1,16.00,16,12497.88,12497.88,0,930,643
1,1,16.00,16,10865.25,10865.25,0,929,643
1,1,17.00,17,4692.79,4692.79,0,768,643
1,1,14.00,14,4499.08,4499.08,0,750,643
1,1,15.00,15,4614.40,4614.40,0,749,643
1,1,15.00,15,4598.24,4598.24,0,748,643
1,1,12.00,12,4338.85,4338.85,0,747,643
1,1,13.00,13,4415.95,4415.95,0,746,643
1,1,10.00,10,4255.86,3933.84,0,745,643
1,1,9.00,9,3851.31,3851.31,0,744,643
1,1,10.00,10,4219.11,4219.11,0,743,643
1,1,8.00,8,3534.90,3534.90,0,742,643
1,1,12.00,12,4414.42,4414.42,0,741,643
1,1,16.00,16,4632.71,4632.71,0,740,643
1,1,11.00,11,4374.58,4374.58,0,739,643
1,1,18.00,18,4733.60,4733.60,0,738,643
1,1,15.00,15,4583.84,4583.84,0,737,643
1,1,13.00,13,4456.21,4456.21,0,736,643
1,1,8.00,8,3572.79,3572.79,0,735,643
1,1,7.00,7,3090.13,3090.13,0,734,643
1,1,10.00,10,4178.93,4178.93,0,733,643
1,1,9.00,9,3842.41,3842.41,0,731,643
1,1,14.00,14,4522.02,4522.02,0,730,643
1,1,11.00,11,4282.80,4282.80,0,729,643
1,1,14.00,14,6663.23,6663.23,0,712,643
1,1,17.00,17,6979.01,6979.01,0,711,643
1,1,16.00,16,6870.90,6870.90,0,710,643
1,1,12.00,12,6591.31,6591.31,0,709,643
1,1,12.00,12,6517.16,6517.16,0,708,643
1,1,11.00,11,6475.35,6475.35,0,707,643
1,1,11.00,11,6468.61,6468.61,0,706,643
1,1,13.00,13,6570.11,6570.11,0,705,643
1,1,12.00,12,6661.72,6661.72,0,704,643
1,1,10.00,10,6301.19,6301.19,0,703,643
1,1,15.00,15,6779.24,6779.24,0,702,643
1,1,15.00,15,10627.95,10627.95,0,643,7
1,1,10.00,10,1546.55,1546.55,0,644,643
1,1,13.00,13,7428.84,7428.84,0,998,636
1,1,7.00,7,5749.74,5749.74,0,936,636
1,1,6.00,6,5539.05,5539.05,0,930,636
1,1,11.00,11,4581.82,4581.82,0,768,636
1,1,9.00,9,4487.28,4487.28,0,748,636
1,1,10.00,10,4521.74,4521.74,0,740,636
1,1,12.00,12,4622.63,4622.63,0,738,636
1,1,10.00,10,6958.83,6958.83,0,643,636
1,1,15.00,15,8067.93,8067.93,0,998,635
1,1,7.00,7,5626.88,5651.01,0,936,635
1,1,6.00,6,5416.19,5440.33,0,930,635
1,1,13.00,13,5220.91,5220.91,0,768,635
1,1,11.00,11,5126.37,5126.37,0,748,635
1,1,12.00,12,5160.83,5160.83,0,740,635
1,1,14.00,14,5261.72,5261.72,0,738,635
1,1,12.00,12,7597.92,7597.92,0,643,635
1,1,17.00,17,8175.48,8175.48,0,998,634
1,1,3.00,3,377.73,377.73,0,993,634
1,1,6.00,6,3433.51,3433.51,0,981,634
1,1,5.00,5,1942.22,1942.22,0,951,634
1,1,8.00,8,3502.40,5158.73,0,941,634
1,1,9.00,9,3551.80,4079.53,0,939,634
1,1,8.00,8,3893.14,3917.27,0,937,634
1,1,9.00,9,5734.43,5758.56,0,936,634
1,1,8.00,8,3905.20,3929.33,0,935,634
1,1,7.00,7,3461.36,3485.49,0,934,634
1,1,8.00,8,5284.82,5308.95,0,933,634
1,1,7.00,7,5087.52,5111.65,0,932,634
1,1,7.00,7,5093.20,5117.33,0,931,634
1,1,8.00,8,5523.74,5547.87,0,930,634
1,1,8.00,8,3891.11,3915.24,0,929,634
1,1,15.00,15,5328.46,5328.46,0,768,634
1,1,12.00,12,5134.75,5134.75,0,750,634
1,1,13.00,13,5250.07,5250.07,0,749,634
1,1,13.00,13,5233.92,5233.92,0,748,634
1,1,10.00,10,4974.52,4974.52,0,747,634
1,1,11.00,11,5051.63,5051.63,0,746,634
1,1,8.00,8,4891.53,4569.52,0,745,634
1,1,7.00,7,4486.98,4486.98,0,744,634
1,1,10.00,10,5590.00,5590.00,0,743,634
1,1,6.00,6,4170.57,4170.57,0,742,634
1,1,12.00,12,5785.31,5785.31,0,741,634
1,1,14.00,14,5268.38,5268.38,0,740,634
1,1,11.00,11,5745.47,5745.47,0,739,634
1,1,16.00,16,5369.27,5369.27,0,738,634
1,1,15.00,15,5526.15,5954.73,0,737,634
1,1,13.00,13,5827.10,5827.10,0,736,634
1,1,8.00,8,4943.68,4943.68,0,735,634
1,1,7.00,7,4615.34,4615.34,0,734,634
1,1,8.00,8,4814.61,4814.61,0,733,634
1,1,9.00,9,5213.30,5213.30,0,731,634
1,1,14.00,14,5892.91,5892.91,0,730,634
1,1,9.00,9,4918.48,4918.48,0,729,634
1,1,14.00,14,8034.12,8034.12,0,712,634
1,1,17.00,17,8349.90,8349.90,0,711,634
1,1,16.00,16,8241.80,8241.80,0,710,634
1,1,12.00,12,7962.20,7962.20,0,709,634
1,1,12.00,12,7888.05,7888.05,0,708,634
1,1,11.00,11,7846.24,7846.24,0,707,634
1,1,11.00,11,7839.51,7839.51,0,706,634
1,1,13.00,13,7941.00,7941.00,0,705,634
1,1,12.00,12,8032.61,8032.61,0,704,634
1,1,10.00,10,7672.08,7672.08,0,703,634
1,1,15.00,15,8150.14,8150.14,0,702,634
1,1,7.00,7,3653.82,3677.95,0,634,7
1,1,11.00,11,7110.82,7110.82,0,644,634
1,1,14.00,14,7705.46,7705.46,0,643,634
1,1,4.00,4,746.64,746.64,0,636,634
1,1,2.00,2,107.55,107.55,0,635,634
1,1,16.00,16,10584.82,10584.82,0,998,6
1,1,5.00,5,4530.33,4530.33,0,936,6
1,1,4.00,4,4319.64,4319.64,0,930,6
1,1,14.00,14,7737.80,7737.80,0,768,6
1,1,12.00,12,7643.26,7643.26,0,748,6
1,1,13.00,13,7677.72,7677.72,0,740,6
1,1,15.00,15,7778.61,7778.61,0,738,6
1,1,13.00,13,10114.81,10114.81,0,643,6
1,1,5.00,5,3140.67,3164.80,0,634,6
1,1,23.00,23,6118.42,6118.42,0,998,565
1,1,17.00,17,6641.57,6641.57,0,993,565
1,1,16.00,16,5495.20,5495.20,0,981,565
1,1,15.00,15,4648.50,5077.08,0,951,565
1,1,22.00,22,9790.37,11422.57,0,941,565
1,1,23.00,23,9839.77,10343.37,0,939,565
1,1,22.00,22,10181.11,10181.11,0,937,565
1,1,23.00,23,11593.82,12022.40,0,936,565
1,1,22.00,22,10193.17,10193.17,0,935,565
1,1,21.00,21,9749.33,9749.33,0,934,565
1,1,22.00,22,11144.20,11572.79,0,933,565
1,1,21.00,21,10946.91,11375.49,0,932,565
1,1,21.00,21,10952.59,11381.17,0,931,565
1,1,22.00,22,11383.13,11811.71,0,930,565
1,1,22.00,22,10179.08,10179.08,0,929,565
1,1,11.00,11,1649.68,1649.68,0,768,565
1,1,8.00,8,1455.97,1455.97,0,750,565
1,1,7.00,7,1340.65,1340.65,0,749,565
1,1,9.00,9,1555.14,1555.14,0,748,565
1,1,10.00,10,1616.20,1616.20,0,747,565
1,1,9.00,9,1539.09,1539.09,0,746,565
1,1,14.00,14,2355.34,2614.85,0,745,565
1,1,13.00,13,2532.32,2532.32,0,744,565
1,1,10.00,10,1429.30,1429.30,0,743,565
1,1,14.00,14,2848.73,2848.73,0,742,565
1,1,8.00,8,1233.99,1233.99,0,741,565
1,1,10.00,10,1589.60,1589.60,0,740,565
1,1,9.00,9,1273.83,1273.83,0,739,565
1,1,12.00,12,1690.49,1690.49,0,738,565
1,1,5.00,5,1064.57,1064.57,0,737,565
1,1,7.00,7,1192.20,1192.20,0,736,565
1,1,12.00,12,2075.62,2075.62,0,735,565
1,1,13.00,13,2558.28,2558.28,0,734,565
1,1,12.00,12,1776.11,1776.11,0,733,565
1,1,11.00,11,1806.00,1806.00,0,731,565
1,1,6.00,6,1126.39,1126.39,0,730,565
1,1,11.00,11,1672.24,1672.24,0,729,565
1,1,16.00,16,4626.82,4626.82,0,712,565
1,1,19.00,19,4942.61,4942.61,0,711,565
1,1,18.00,18,4834.50,4834.50,0,710,565
1,1,14.00,14,4554.90,4554.90,0,709,565
1,1,14.00,14,4480.75,4480.75,0,708,565
1,1,13.00,13,4438.95,4438.95,0,707,565
1,1,13.00,13,4432.21,4432.21,0,706,565
1,1,15.00,15,4533.71,4533.71,0,705,565
1,1,14.00,14,4625.32,4625.32,0,704,565
1,1,12.00,12,4264.79,4264.79,0,703,565
1,1,17.00,17,4742.84,4742.84,0,702,565
1,1,21.00,21,9513.20,9941.78,0,565,7
1,1,17.00,17,5053.76,5053.76,0,644,565
1,1,20.00,20,5648.41,5648.41,0,643,565
1,1,16.00,16,5844.08,6272.66,0,636,565
1,1,18.00,18,6911.75,6911.75,0,635,565
1,1,20.00,20,7019.30,7019.30,0,634,565
1,1,19.00,19,9000.06,9428.64,0,565,6
1,1,5.00,5,937.22,937.22,0,998,5
1,1,21.00,21,13494.93,13494.93,0,936,5
1,1,20.00,20,13284.25,13284.25,0,930,5
1,1,21.00,21,5479.16,5479.16,0,768,5
1,1,19.00,19,5384.61,5384.61,0,748,5
1,1,20.00,20,5419.08,5419.08,0,740,5
1,1,22.00,22,5519.97,5519.97,0,738,5
1,1,17.00,17,2927.57,2927.57,0,643,5
1,1,18.00,18,8491.84,8491.84,0,634,5
1,1,21.00,21,5182.70,5182.70,0,565,5
1,1,24.00,24,6718.37,6718.37,0,998,449
1,1,18.00,18,7241.52,7241.52,0,993,449
1,1,17.00,17,6095.15,6095.15,0,981,449
1,1,16.00,16,5248.44,5677.03,0,951,449
1,1,23.00,23,10390.31,12022.52,0,941,449
1,1,24.00,24,10439.72,10943.31,0,939,449
1,1,23.00,23,10781.06,10781.06,0,937,449
1,1,24.00,24,12193.77,12622.35,0,936,449
1,1,23.00,23,10793.12,10793.12,0,935,449
1,1,22.00,22,10349.28,10349.28,0,934,449
1,1,23.00,23,11744.15,12172.73,0,933,449
1,1,22.00,22,11546.85,11975.43,0,932,449
1,1,22.00,22,11552.54,11981.12,0,931,449
1,1,23.00,23,11983.08,12411.66,0,930,449
1,1,23.00,23,10779.03,10779.03,0,929,449
1,1,12.00,12,2249.63,2249.63,0,768,449
1,1,9.00,9,2055.92,2055.92,0,750,449
1,1,8.00,8,1940.60,1940.60,0,749,449
1,1,10.00,10,2155.08,2155.08,0,748,449
1,1,11.00,11,2216.14,2216.14,0,747,449
1,1,10.00,10,2139.04,2139.04,0,746,449
1,1,15.00,15,2955.28,3214.80,0,745,449
1,1,14.00,14,3132.27,3132.27,0,744,449
1,1,11.00,11,2029.25,2029.25,0,743,449
1,1,15.00,15,3020.10,3448.68,0,742,449
1,1,9.00,9,1833.93,1833.93,0,741,449
1,1,11.00,11,2189.55,2189.55,0,740,449
1,1,10.00,10,1873.77,1873.77,0,739,449
1,1,13.00,13,2290.44,2290.44,0,738,449
1,1,6.00,6,1664.52,1664.52,0,737,449
1,1,8.00,8,1792.15,1792.15,0,736,449
1,1,13.00,13,2675.57,2675.57,0,735,449
1,1,14.00,14,3158.23,3158.23,0,734,449
1,1,13.00,13,2376.06,2376.06,0,733,449
1,1,12.00,12,2405.95,2405.95,0,731,449
1,1,7.00,7,1726.34,1726.34,0,730,449
1,1,12.00,12,2272.19,2272.19,0,729,449
1,1,17.00,17,5226.77,5226.77,0,712,449
1,1,20.00,20,5542.56,5542.56,0,711,449
1,1,19.00,19,5434.45,5434.45,0,710,449
1,1,15.00,15,5154.85,5154.85,0,709,449
1,1,15.00,15,5080.70,5080.70,0,708,449
1,1,14.00,14,5038.90,5038.90,0,707,449
1,1,14.00,14,5032.16,5032.16,0,706,449
1,1,16.00,16,5133.66,5133.66,0,705,449
1,1,15.00,15,5225.27,5225.27,0,704,449
1,1,13.00,13,4864.74,4864.74,0,703,449
1,1,18.00,18,5342.79,5342.79,0,702,449
1,1,22.00,22,10113.15,10541.73,0,449,7
1,1,18.00,18,5653.71,5653.71,0,644,449
1,1,21.00,21,6248.36,6248.36,0,643,449
1,1,17.00,17,6444.03,6872.61,0,636,449
1,1,19.00,19,7511.70,7511.70,0,635,449
1,1,21.00,21,7619.25,7619.25,0,634,449
1,1,20.00,20,9600.01,10028.59,0,449,6
1,1,22.00,22,5782.65,5782.65,0,449,5
1,1,16.00,16,4988.52,4988.52,0,998,402
1,1,14.00,14,10157.28,6250.79,0,936,402
1,1,13.00,13,9946.59,6040.11,0,930,402
1,1,11.00,11,1124.65,1124.65,0,768,402
1,1,9.00,9,1030.11,1030.11,0,748,402
1,1,10.00,10,1064.57,1064.57,0,740,402
1,1,12.00,12,1165.47,1165.47,0,738,402
1,1,13.00,13,4518.50,4518.50,0,643,402
